size,dirt_rate,run,performance,total_actions,execution_time,successful_actions,success_rate,agent_class,strategy
2x2,0.4,7,1,17,0.30875396728515625,17,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
2x2,0.4,8,1,2,0.06927371025085449,2,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
2x2,0.4,9,1,2,0.07158851623535156,2,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
2x2,0.4,10,1,1,0.049677371978759766,1,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
2x2,0.8,1,3,18,0.35303497314453125,18,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
2x2,0.8,2,3,7,0.15598511695861816,7,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
2x2,0.8,3,3,10,0.21074271202087402,10,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
2x2,0.8,4,3,6,0.13832759857177734,6,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
2x2,0.8,5,3,13,0.2619788646697998,13,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
2x2,0.8,6,3,6,0.17945384979248047,6,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
2x2,0.8,7,3,6,0.13651323318481445,6,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
2x2,0.8,8,3,23,0.5599513053894043,23,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
2x2,0.8,9,3,7,0.24566316604614258,7,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
2x2,0.8,10,3,10,0.15793681144714355,10,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.1,1,1,183,2.2457778453826904,183,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.1,2,1,32,0.4359781742095947,32,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.1,3,1,14,0.20886468887329102,14,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.1,4,1,11,0.16352558135986328,11,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.1,5,1,30,0.4089057445526123,30,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.1,6,1,127,1.817899465560913,127,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.1,7,1,38,0.5117230415344238,38,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.1,8,1,20,0.28041720390319824,20,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.1,9,1,5,0.0835103988647461,5,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.1,10,1,46,0.5743629932403564,46,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.2,1,3,13,0.17356467247009277,13,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.2,2,3,99,1.3309483528137207,99,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.2,3,3,44,0.627469539642334,44,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.2,4,3,43,0.715918779373169,43,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.2,5,3,32,0.5500161647796631,32,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.2,6,3,46,0.7774677276611328,46,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.2,7,3,63,0.974998950958252,63,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.2,8,3,20,0.31828832626342773,20,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.2,9,3,140,1.849804401397705,140,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.2,10,3,74,1.150773048400879,74,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.4,1,6,46,0.7594144344329834,46,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.4,2,6,179,2.6852262020111084,179,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.4,3,6,60,0.815340518951416,60,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.4,4,6,124,1.741147518157959,124,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.4,5,6,42,0.6116366386413574,42,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.4,6,6,70,1.0244593620300293,70,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.4,7,6,153,2.492133140563965,153,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.4,8,6,122,1.7668590545654297,122,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.4,9,6,81,1.149446725845337,81,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.4,10,6,60,0.7583143711090088,60,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.8,1,12,157,2.3695805072784424,157,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.8,2,12,96,1.132822036743164,96,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.8,3,12,130,1.6802728176116943,130,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.8,4,12,56,0.9028337001800537,56,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.8,5,12,96,1.533365249633789,96,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.8,6,12,80,0.7944390773773193,80,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.8,7,12,59,0.6338663101196289,59,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.8,8,12,73,0.889517068862915,73,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.8,9,12,104,1.4393539428710938,104,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
4x4,0.8,10,12,144,1.542487382888794,144,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.1,1,6,258,2.620344400405884,258,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.1,2,6,198,1.903876543045044,198,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.1,3,6,313,3.46142840385437,313,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.1,4,6,415,6.179198503494263,415,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.1,5,6,152,1.8322813510894775,152,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.1,6,6,206,2.477853298187256,206,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.1,7,6,85,0.7831125259399414,85,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.1,8,6,241,3.2766644954681396,241,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.1,9,6,301,4.382787466049194,301,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.1,10,6,514,6.986255884170532,514,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.2,1,11,1000,12.312212467193604,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.2,2,12,457,5.354803562164307,457,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.2,3,12,507,6.06087064743042,507,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.2,4,12,252,2.9862420558929443,252,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.2,5,12,375,5.01421046257019,375,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.2,6,12,958,12.010682821273804,958,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.2,7,11,1000,12.900688648223877,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.2,8,12,691,8.501820802688599,691,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.2,9,12,607,7.488462448120117,607,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.2,10,12,595,9.394992113113403,595,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.4,1,25,575,9.187787055969238,575,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.4,2,25,375,5.379162311553955,375,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.4,3,24,1000,14.062498807907104,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.4,4,25,672,9.707074880599976,672,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.4,5,25,436,6.527293920516968,436,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.4,6,25,610,8.715885877609253,610,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.4,7,25,499,7.834566831588745,499,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.4,8,25,405,6.105865716934204,405,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.4,9,25,364,6.387061357498169,364,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.4,10,25,393,5.9793219566345215,393,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.8,1,51,641,9.512571096420288,641,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.8,2,51,814,11.828216075897217,814,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.8,3,51,458,7.149159908294678,458,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.8,4,50,1000,14.481598138809204,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.8,5,51,795,9.431000232696533,795,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.8,6,51,671,8.019674062728882,671,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.8,7,51,695,8.31538462638855,695,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.8,8,51,853,9.844077110290527,853,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.8,9,42,1000,11.714699745178223,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
8x8,0.8,10,51,494,5.495996952056885,494,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
16x16,0.1,1,22,1000,12.114661693572998,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
16x16,0.1,2,21,1000,12.125267744064331,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
16x16,0.1,3,21,1000,12.077790260314941,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
16x16,0.1,4,17,1000,11.81650424003601,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
16x16,0.1,5,20,1000,11.590749263763428,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
16x16,0.1,6,19,1000,12.072187662124634,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
16x16,0.1,7,23,1000,11.59865951538086,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
16x16,0.1,8,24,1000,11.963158130645752,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
16x16,0.1,9,13,1000,12.119244813919067,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
16x16,0.1,10,19,1000,11.313295841217041,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
16x16,0.2,1,34,1000,12.125658750534058,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
16x16,0.2,2,42,1000,12.05161452293396,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
16x16,0.2,3,45,1000,12.164109706878662,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
16x16,0.2,4,43,1000,12.15993070602417,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
16x16,0.2,5,37,1000,11.574466466903687,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
16x16,0.2,6,39,1000,11.810614824295044,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
16x16,0.2,7,23,1000,12.17390489578247,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
16x16,0.2,8,31,1000,12.094379186630249,1000,1.0,ReflexAgent,"Limpia si está sucio, se mueve abajo o a la derecha si la fila y columna son pares, si son impares se mueve a la izquierdo o arriba, sino elige al azar"
